rank	url	company
172	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/4138.html	Huntsman(HUN)
173	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/654.html	Illinois Tool Works(ITW)
174	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/837.html	Masco(MAS)
175	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/275.html	Centex(CTX)
176	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/997.html	ONEOK(OKE)
177	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/976.html	Nucor(NUE)
178	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1091.html	Public Service Enterprise Group(PEG)
179	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/3979.html	TRW Automotive Holdings(TRW)
180	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1419.html	Williams(WMB)
181	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/100.html	Amgen(AMGN)
182	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/966.html	Northwest Airlines(NWACQ)
183	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1856.html	Enterprise Products(EPD)
184	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/515.html	FirstEnergy(FE)
185	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/79.html	American Electric Power(AEP)
186	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/831.html	Marsh &amp; McLennan(MMC)
187	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/256.html	Capital One Financial(COF)
188	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/274.html	CHS
189	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1614.html	USAA
190	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1335.html	Textron(TXT)
191	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1638.html	Health Net(HNT)
192	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1695.html	Pepsi Bottling(PBG)
193	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/911.html	Murphy Oil(MUR)
194	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/460.html	Edison International(EIX)
195	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/537.html	FPL Group(FPL)
196	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/999.html	Oracle(ORCL)
197	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1200.html	Sempra Energy(SRE)
198	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1175.html	Sanmina-SCI(SANM)
199	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/353.html	Consolidated Edison(ED)
200	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1043.html	PG&amp;E Corp.(PCG)
201	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/926.html	Navistar International(NAV)
202	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1341.html	Bear Stearns(BSC)
203	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/830.html	Marriott International(MAR)
204	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/324.html	Colgate-Palmolive(CL)
205	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1229.html	Smithfield Foods(SFD)
206	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/562.html	General Mills(GIS)
207	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/360.html	Continental Airlines(CAL)
208	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/1448.html	Toys &quot;R&quot; Us(TOY)
209	http://money.cnn.com/magazines/fortune/fortune500/2006/snapshots/125.html	Arrow Electronics(ARW)
